PERIODO;FECHA_REGISTRO;CODIGO;COMPONENTE;KAYROS
202205;2022-05-10 15:49:03;0000012370;FUSIMED B (CREMA);149.20
202205;2022-05-10 12:11:55;0000010658;TAMSULOSINA 0.4 MG TAB (BONAPHARMA);8.72
202205;2022-05-09 12:23:55;0000009310;CETIRIZINA 5MG/5ML JBE. x 60 ML;5.40
202205;2022-05-06 15:33:28;0000012367;ESPIRONOLACTONIA 1MG/ML X 50ML(PREPARADO MAGISTRAL);76.28
202205;2022-05-06 15:33:02;0000012366;FUROSEMIDA 1mg/ml;76.28
202205;2022-05-06 12:47:19;0000012365;LUBRICAN;98.15
202205;2022-05-04 12:58:35;0000012341;DROXAMIDA 500MG;8.38
202205;2022-05-02 12:53:59;0000012019;TRIMETO-SULFA 160/800 MG (PORTUGAL);0.69
202204;2022-04-29 17:59:10;0000011904;CLARITROMICINA 250 MG/5ML x 50ML (PORTUGAL);77.21
202204;2022-04-29 11:58:40;0000012321;CLIDAN B GEL - TUB X 30 GR (CASSARA);174.24
202204;2022-04-29 09:55:53;0000012296;LIDOCAINA 2% GEL  X 30 GR (LIVLODAN);42.37
202204;2022-04-26 12:25:42;0000012311;ESCALTOPIC 100 ML MEDISCIENCIE;85.00
202204;2022-04-22 17:58:52;0000012306;AMBROXOL 15 MG X 120 ML (PORTUGAL);9.65
202204;2022-04-20 16:21:12;0000012240;CEFUROXIMA 500 MG TAB (XIMAGEN - OQ PHARMA);18.32
202204;2022-04-19 11:10:43;0000012280;MEDIVEL OVULOS (MEDIFARMA);12.13
202204;2022-04-19 10:13:59;0000012262;DESLORATADINA 2.5 MG/5 ML x 60 ML (DESLORAT - MEDROCK);39.90
202204;2022-04-12 10:28:01;0000012273;SILDENAFILO 1.7 MG CAP FCO x 24 (PREP. MAG.);80.00
202204;2022-04-12 10:27:36;0000012273;SILDENAFILO 1.7 MG CAP FCO x 24 (PREP. MAG.);80.00
202204;2022-04-08 15:10:54;0000012265;ZIDUVIN  4 MG/5ML INY. SOL (AC FARMA );1423.10
202204;2022-04-05 08:24:20;0000011419;IMATIN 500 MG + 500 MG INY (OQ PHARMA);399.00
202204;2022-04-01 17:12:13;0000012222;GLUTABOLIC  FCO 500 GR (UNIVERSE NUTRITION);200.00
202204;2022-04-01 17:11:54;0000012222;GLUTABOLIC  FCO 500 GR (UNIVERSE NUTRITION);200.00
202204;2022-04-01 17:09:53;0000012222;GLUTABOLIC  FCO 500 GR (UNIVERSE NUTRITION);160.00
202204;2022-04-01 16:56:42;0000012222;GLUTABOLIC  FCO 500 GR (UNIVERSE NUTRITION);200.00
202203;2022-03-30 12:54:22;0000012201;SULFAMETOXAZOL + TRIMETOPRIMA  400/80 MG INY.(VITALIS);43.30
202203;2022-03-30 12:42:37;0000011154;ACIDO ACETIL SALICILICO 100 MG TB.(CSPC -OUYI);0.68
202203;2022-03-30 12:40:50;0000012196;ACIDO ACETIL SALICILICO 100 MG TB.(PORTUGA);0.68
202203;2022-03-30 12:35:52;0000012195;FLUOXETINA 20 MG TAB (MEDROCK);3.22
202203;2022-03-30 12:29:59;0000006541;GASEOVET GOTAS x 15 ML;39.00
202203;2022-03-30 12:29:12;0000012194;GASEOVET GOTAS x 15 ML FRESA (MEDIFARMA);39.00
202203;2022-03-30 12:23:44;0000012191;CIPROVAL 0.3% X 5ML GTS OFT;97.92
202203;2022-03-30 12:21:43;0000012187;VENTILAIR 5 MG (KEYFARMA);23.87
202203;2022-03-30 12:21:15;0000012186;VENTILAIR  4 MG TAB MAST (KEYFARMA);16.71
202203;2022-03-30 12:16:09;0000012171;CEFACLOR 250 MG SUSP. x 60 ML (PORTUGAL);77.85
202203;2022-03-30 12:12:25;0000012138;FLUMAZENIL 0.5MG/5ML;173.35
202203;2022-03-30 12:04:42;0000012113;LEVODOPA + CARBIDOPA 250 MG/25 MG TAB (IQ FARMA);1.16
202203;2022-03-30 11:53:56;0000012215;METRONIDAZOL 500MG/100ML INY (METREXOL - DANNY);90.17
202203;2022-03-30 11:53:27;0000012215;METRONIDAZOL 500MG/100ML INY (METREXOL - DANNY);90.17
202203;2022-03-25 14:33:10;0000008041;MITOMICINA 20 MG;418.36
202203;2022-03-25 14:31:16;0000008041;MITOMICINA 20 MG;418.36
202203;2022-03-22 13:10:56;0000012115;CLORFENAMINA 4 MG TAB (INDUQUIMICA);0.90
202203;2022-03-22 13:10:11;0000012115;CLORFENAMINA 4 MG TAB (INDUQUIMICA);0.90
202203;2022-03-16 13:01:21;0000012154;SYSTANE COMPLETE 0.6% X10 ML (ALCON);180.00
202203;2022-03-16 12:59:34;0000012154;SYSTANE COMPLETE 0.6% X10 ML (ALCON);180.00
202203;2022-03-10 10:11:53;0000012177;FORXIGA 10 MG TAB (ASTRAZENECA);10.53
202203;2022-03-08 11:33:44;0000012158;METRONIDAZOL 500MG/100ML INY (FRESENIUS - KABI);90.17
202203;2022-03-04 12:28:37;0000012165;TETRALAN 1% UNG. OFT (LANSIER);46.00
202203;2022-03-03 11:56:55;0000012015;AZITROMICINA 200MG/5ML x 15ML (PORTUGAL);53.53
202203;2022-03-01 11:06:37;0000012154;SYSTANE COMPLETE 0.6% X10 ML (ALCON);150.00
202203;2022-03-01 11:04:19;0000012154;SYSTANE COMPLETE 0.6% X10 ML (ALCON);150.00
202202;2022-02-28 15:54:37;0000012149;ENFAMIL/FORTIFICADOR LECHE MATERNA;10.00
202202;2022-02-28 15:53:52;0000012149;ENFAMIL/FORTIFICADOR LECHE MATERNA;10.00
202202;2022-02-28 15:42:03;0000012150;ACIDO FOLICO 50 MCG CAP X 10 (PREP. MAGISTRAL);50.00
202202;2022-02-25 12:58:52;0000012085;I.V. GLOBULIN SN (AC FARMA);4228.81
202202;2022-02-23 11:38:48;0000012130;CAFEINA 20MG/ML JBE. x 50 ML;70.00
202202;2022-02-23 11:37:51;0000012130;CAFEINA 20MG/ML JBE. x 50 ML;70.00
202202;2022-02-22 16:44:31;0000012123;PANTOPRAZOL  40 MG TAB (QM PHARMA);3.99
202202;2022-02-16 10:17:55;0000007095;MONUROL 3 G;85.00
202202;2022-02-16 10:17:32;0000007095;MONUROL 3 G;87.00
202202;2022-02-16 10:17:14;0000007095;MONUROL 3 G;88.00
202202;2022-02-16 10:15:55;0000007095;MONUROL 3 G;89.00
202202;2022-02-16 10:15:07;0000007095;MONUROL 3 G;90.00
202202;2022-02-16 10:11:44;0000007095;MONUROL 3 G;100.00
202202;2022-02-16 09:47:19;0000007095;MONUROL 3 G;122.26
202202;2022-02-16 09:46:15;0000007095;MONUROL 3 G;122.26
202202;2022-02-11 19:06:48;0000007831;IFAXIM 200MG;8.72
202202;2022-02-03 14:10:35;0000012016;METFORMINA 850MG (FARMINDUSTRIA);1.20
202202;2022-02-02 12:22:55;0000012080;BETAPRESS 50 MG TAB (IQ FARMA);2.98
202201;2022-01-27 10:06:21;0000012032;XALAR 5 MG TAB MAST (UNIMED);6.95
202201;2022-01-17 22:32:41;0000012017;AMIASTEN 60 M TAB (AC FARMA);5.30
202201;2022-01-17 22:32:16;0000012017;AMIASTEN 60 M TAB (AC FARMA);5.30
202201;2022-01-17 22:31:27;0000012017;AMIASTEN 60 M TAB (AC FARMA);5.30
202201;2022-01-14 19:33:57;0000011337;VENTILAIR 10 MG TAB (KEYFARM);18.00
202201;2022-01-14 19:33:02;0000011337;VENTILAIR 10 MG TAB (KEYFARM);18.00
202201;2022-01-14 16:42:05;0000011934;PANTOPRAZOL  40 MG TAB (IQ FARMA).;3.99
202201;2022-01-11 13:02:39;0000012009;MEDITOS X 120 ML JBE;42.37
202201;2022-01-03 11:36:58;0000006902;VERAPAMILO 80 MG;1.45
202201;2022-01-03 11:36:42;0000006902;VERAPAMILO 80 MG;1.45
202112;2021-12-13 14:00:58;0000011446;SULPINEX 200 MG TAB. (AC FARMA);5.91
202112;2021-12-13 13:21:00;0000011903;BISACODILO 5 MG TAB (BICOLAXAN - SHERFARMA);2.52
202112;2021-12-13 13:15:28;0000011903;BISACODILO 5 MG TAB (BICOLAXAN - SHERFARMA);2.52
202112;2021-12-10 18:00:41;0000007697;SYSTANE ULTRA 10 ML;154.41
202112;2021-12-10 17:57:36;0000007697;SYSTANE ULTRA 10 ML;154.41
202112;2021-12-06 12:38:55;0000011935;FIBORAN 267 MG CAP (ABBOTT);15.34
202112;2021-12-02 16:49:19;0000011441;AMBROXOL 30mg X120 ML (PORTUGAL);11.65
202112;2021-12-01 10:55:25;0000011920;ESPIRONOLACTONA 1 MG/ML X 30 ML (PREPARADO MAGISTRAL);84.74
202112;2021-12-01 10:53:45;0000011920;ESPIRONOLACTONA 1 MG/ML X 30 ML (PREPARADO MAGISTRAL);84.74
202111;2021-11-23 12:04:58;0000011891;DIMENHIDRINATO 50 MG TAB (INDUQUIMICA);0.30
202111;2021-11-22 13:19:50;0000011533;CIPROFLOXACINO 200MG/100ML (CIPROMED - MEDIFARMA);69.00
202111;2021-11-11 10:16:10;0000006761;PROVERA 5 mg  TAB;3.50
202111;2021-11-11 10:16:04;0000006761;PROVERA 5 mg  TAB;3.50
202111;2021-11-04 13:48:21;0000011873;ESPIRONOLACTONA 2MG/ML X 60ML JRB (PREPARADO MAGISTRAL);76.27
202111;2021-11-04 13:40:10;0000011872;FUROSEMIDA 2MG/ML -  60ML JRB (PREPARADO MAGISTRAL);76.27
202111;2021-11-03 17:07:20;0000010137;ETODOLO 20 MG;7.60
202111;2021-11-02 09:44:45;0000008917;FEMELLE 20 x 28 COMP.;90.00
202110;2021-10-25 12:37:17;0000011865;MICOFLAM 100 000 UI/ML X 10 ML (PORTUGAL);30.48
202110;2021-10-21 09:40:25;0000007840;SUMIGRAN X  2 TAB;65.10
202110;2021-10-21 09:40:19;0000007840;SUMIGRAN X  2 TAB;65.10
202110;2021-10-11 14:51:00;0000011821;ESPIRONOLACTONA 3MG CAP X 30 (PREP. MAGISTRAL);84.74
202110;2021-10-06 16:05:44;0000011771;SYSTANE GEL OFT FCO X 10 ML (ALCON);138.92
202109;2021-09-30 16:25:41;0000011808;ENTRESTO 24/26 MG TAB (NOVARTIS - PHARMA );30.50
202109;2021-09-30 16:23:33;0000011809;JARDIANCE 10 MG TAB (BOEHRINGER);30.80
202109;2021-09-30 16:20:24;0000011808;ENTRESTO 24/26 MG TAB (NOVARTIS - PHARMA );30.80
202109;2021-09-30 16:00:22;0000011808;ENTRESTO 24/26 MG TAB (NOVARTIS - PHARMA );308.00
202109;2021-09-30 15:59:30;0000011808;ENTRESTO 24/26 MG TAB (NOVARTIS - PHARMA );305.00
202109;2021-09-28 17:13:36;0000011769;UNITRAV 0.04 MG FCO X 3 ML (ROSTER);220.00
202109;2021-09-28 17:06:13;0000011768;UNIDORZO T 2%+0.5% OFT. SOL X 5 ML (ROSTER);138.15
202109;2021-09-28 17:02:14;0000011767;OPTIMOL 0.5 % OFT.SOL X 5 ML (ROSTER);54.27
202109;2021-09-28 17:00:01;0000011766;UNIFEN 0.1% OFT. SOL X 5 ML (ROSTER);93.19
202109;2021-09-28 16:58:36;0000011765;NEPAFEN FCO X 5 ML (ROSTER);80.88
202109;2021-09-28 16:51:22;0000011764;ALERGIPAT 0.2% OFT SOL X 5 ML (ROSTER);96.18
202109;2021-09-28 16:48:19;0000011763;UNIMOX  OFT. SOL. GTAS X 5 ML (ROSTER);99.22
202109;2021-09-28 16:44:17;0000011762;UNIAL OFT. SOL. GTS X 10 ML (ROSTER);59.71
202109;2021-09-14 14:46:19;0000011773;PURAMINO NUTRAMIGEN X 400 GR ( MEAD JOHNSON);180.00
202109;2021-09-10 18:22:35;0000011749;CAFEINA 10MG/ML FCO x 30 ML;52.00
202109;2021-09-10 18:17:37;0000011748;LEVOFLOXACINO 750 MG TAB  (EUROFARMA);11.27
202109;2021-09-10 18:16:12;0000011745;CELECOXIB 200 MG CAP (INDUQUIMICA);1.40
202109;2021-09-10 18:14:34;0000011744;NIFEDIPINO 30 MG  (FEDIRAL - CAFERNA);3.56
202109;2021-09-10 18:13:44;0000011743;ALOPURINOL 300 MG (MEDRCOK);1.08
202109;2021-09-10 18:11:52;0000011741;OSEOLEN 5MG/100ML INY.SOL (INTIPHARMA);2118.64
202109;2021-09-10 17:55:13;0000011740;IBUPROFENO 400 MG (GENFAR);0.37
202108;2021-08-27 18:49:11;0000011709;OSTEOVIT D3 TAB. (HERSIL);2.50
202108;2021-08-27 16:45:52;0000011704;GLANCIN 0.4 MG CAP (NORDIC);11.80
202108;2021-08-27 16:44:28;0000011703;NITROFURANTOINA 100MG TAB (IQ FARMA);3.11
202108;2021-08-27 16:43:08;0000011703;NITROFURANTOINA 100MG TAB (IQ FARMA);3.11
202108;2021-08-27 16:32:44;0000011703;NITROFURANTOINA 100MG TAB (IQ FARMA);3.11
202108;2021-08-27 16:31:15;0000011704;GLANCIN 0.4 MG CAP (NORDIC);11.80
202108;2021-08-27 16:31:06;0000011704;GLANCIN 0.4 MG CAP (NORDIC);11.80
202108;2021-08-27 16:22:48;0000011699;BETAMETASONA 0.05% CREMA 20 GR (PORTUGAL);25.70
202108;2021-08-27 16:18:13;0000011695;LEVODOPA + CARBIDOPA 250 MG/25 MG TAB (SMART PHARMA);3.25
202108;2021-08-27 16:17:02;0000011695;LEVODOPA + CARBIDOPA 250 MG/25 MG TAB (SMART PHARMA);3.23
202108;2021-08-27 16:12:58;0000011633;GENTAMICINA 160 MG/2ML (VITALIS);6.65
202108;2021-08-27 16:06:42;0000011661;ACIDO ALENDRONICO 70 MGx4 (ALENDROPOROSIS - SHERFARMA);97.23
202108;2021-08-25 17:11:01;0000011701;COLMIBE 20/10 MG COMP.(TECNOFARMA);8.92
202108;2021-08-25 11:01:05;0000011579;TELMISARTAN 80 MG TAB (NORDIC);4.73
202108;2021-08-25 11:00:22;0000011579;TELMISARTAN 80 MG TAB (NORDIC);4.73
202108;2021-08-24 15:32:06;0000009937;AMOX+AC.CLAVU. 875MG/125MG TAB (ACICLAV);13.53
202108;2021-08-19 11:38:35;0000011662;CARDIODIL 12.5 MG TAB (QUINFA);3.57
202108;2021-08-19 11:31:46;0000011653;SOLIVITAE 5 MG TAB (GALENICUM);18.11
202108;2021-08-19 11:25:47;0000011654;INFECTRIM FORTE  800/160 MG TAB. (HERSIL);4.83
202108;2021-08-19 11:09:49;0000011661;ACIDO ALENDRONICO 70 MGx4 (ALENDROPOROSIS - SHERFARMA);27.12
202108;2021-08-19 11:02:14;0000011661;ACIDO ALENDRONICO 70 MGx4 (ALENDROPOROSIS - SHERFARMA);24.03
202108;2021-08-12 12:23:13;0000011619;BENODET TAB (GABBLAN);5.35
202108;2021-08-12 12:22:44;0000011627;CEFMARK 250 MG/5ML SUSP x 100 ML (LAB MARKOS);40.27
202108;2021-08-12 12:22:25;0000011624;MAXIS 10 MG TAB (GABBLAN);2.93
202108;2021-08-12 12:18:29;0000011626;NISACORTEC 50 MG TAB (GABBLAN);3.09
202108;2021-08-12 12:18:15;0000011625;NISACORTEC 20 MG TAB (GABBLAN);1.40
202108;2021-08-12 12:17:50;0000011623;GRAVEX 50 MG TAB (GABBLAN);0.56
202108;2021-08-12 12:12:04;0000011573;DICONAXX 550 MG TAB (LAB. GABBLAN);1.41
202108;2021-08-12 12:11:07;0000011621;COLMAR FORTE TAB (GABBLAN);1.80
202108;2021-08-12 12:06:12;0000011620;BREFLEX ST TAB (GABBLAN);5.38
202107;2021-07-23 17:22:24;0000011591;TELMINOR A-S  80MG/5MG (NORDIC);10.64
202107;2021-07-23 17:20:23;0000011592;ETORICOXIB 120 MG TAB(SANOFI - GENFAR);9.50
202107;2021-07-17 10:55:28;0000011574;TOPIROL 25 MG TAB (SUN PHARMA);9.15
202107;2021-07-15 17:19:25;0000011571;SILDENAFILO 1MG/ML SUSP. FCO X 60 ML (PREP. MAG.);67.80
202107;2021-07-14 17:48:06;0000011570;DOLOCORDRALAN  EXTRA  FORTE (ANSOLAT);3.27
202107;2021-07-14 16:52:44;0000008912;SILVER CARE GEL TBO. 45 ML;78.56
202107;2021-07-14 16:48:10;0000011564;ACIDO FOLICO 50 MCG CAP X 30 (PREP. MAGISTRAL);76.28
202107;2021-07-14 16:08:23;0000010253;PREGABALINA 150 MG TAB (IBANCHECK-BONAPHARM);16.88
202107;2021-07-07 09:27:07;0000011558;CELECOXIB 200 MG CAP (MEDROCK);1.40
202107;2021-07-06 11:45:10;0000011557;PLUXIME 400 MG TB (IQ FARMA);33.58
202107;2021-07-06 11:39:04;0000011547;QUETIVITAE 100 MG TAB  (GALENICUM);16.68
202106;2021-06-28 15:19:40;0000011492;BREXOLUN 40 MG/0.4 ML AMP (BRANDARIUM);621.60
202106;2021-06-23 14:48:40;0000011533;CIPROFLOXACINO 200MG/100ML (CIPROMED - MEDIFARMA);284.75
202106;2021-06-23 14:42:34;0000011532;NEBIVOLOL 5MG  TAB (SANOFI - GENFAR);3.94
202106;2021-06-23 14:39:33;0000011531;CAPECITABINA 500 MG TAB (GP PHARM);16.86
202106;2021-06-17 16:20:23;0000011523;AMITRIPTILINA 25 MG TAB (IQ FARMA);1.09
202106;2021-06-14 10:41:30;0000011445;BRIDION 200mg /5ml Vial (LAB MERCK SHARP);601.30
202106;2021-06-08 14:31:31;0000011508;HIDROCLORTIAZIDA 1MG CAP (PREPARADO MAGISTRAL);2.00
202106;2021-06-08 14:31:02;0000011508;HIDROCLORTIAZIDA 1MG CAP (PREPARADO MAGISTRAL);1.69
202106;2021-06-08 14:30:25;0000011508;HIDROCLORTIAZIDA 1MG CAP (PREPARADO MAGISTRAL);1.69
202106;2021-06-08 10:22:16;0000011495;NUCLEO CMP FORTE. (FERRER);6.31
202106;2021-06-07 11:27:34;0000010600;LINEZOLID 2 MG x 300 ML;278.73
202106;2021-06-03 09:59:56;0000011482;DIMENHIDRINATO 50MG/5ML AMP (OTARVASQ);4.10
202106;2021-06-02 11:51:13;0000011494;SOLICIN  5 MG TB (INTAS);13.98
202105;2021-05-27 17:20:45;0000011483;METRONIDAZOL 500MG/100ML INY (METROXIN-LAB JPS);90.17
202105;2021-05-27 14:13:43;0000011481;COLISTIMETATO 150 MG AMP (SEVEN PHARMA);912.97
202105;2021-05-26 14:41:53;0000011456;SAF - GEL 85 GR.;76.95
202105;2021-05-24 12:22:00;0000011471;ELITON CIP AP JBE X 340 ML (ELIFARMA);46.75
202105;2021-05-20 16:54:56;0000011448;FLUOXETINA 20 MG CAP. (GENFAR);3.22
202105;2021-05-17 15:24:22;0000008561;AMPICILINA 1GR + SULBACTAM 0.5 GR VIAL (DANY);11.10
202105;2021-05-14 14:49:26;0000011458;VANCOMICINA 500 MG VIAL (SEVEN PHARMA);242.37
202105;2021-05-10 10:05:35;0000008764;COLTIROX 150 MG AMP (PHARMA ROY);958.28
202105;2021-05-04 12:41:34;0000011457;MOQUIN 400 MG TAB. ( SEVEN PHARMA);31.88
202104;2021-04-30 11:50:23;0000011421;HIOSIMOL 10 MG TAB (VITA PHARMA);4.36
202104;2021-04-29 17:36:09;0000011420;APROFORTE 550 MG TAB (BIOTECH);1.27
202104;2021-04-29 17:29:34;0000011440;CEFEPIMA 1GR. AMP (LABOT);14.41
202104;2021-04-29 15:01:57;0000011427;DOLFEVER 10MG/ML AMP. x 100 ML(OQ PHARMA);267.69
202104;2021-04-28 17:03:30;0000007291;PANADOL ANTIGRI.X2 TAB;1.86
202104;2021-04-27 11:30:27;0000011364;ENSURE ADVANCE FCO 237 ML (ABBOT);11.79
202104;2021-04-27 11:08:18;0000011440;CEFEPIMA 1GR. AMP (LABOT);14.41
202104;2021-04-22 12:37:41;0000008911;SOMAZINA 1000MG BEBIB. SACHET;236.47
202104;2021-04-21 15:52:41;0000006322;OSMOLITE HN 1 LT.;92.11
202104;2021-04-21 15:37:15;0000009253;COLISTIPHARM 150 MG;912.97
202104;2021-04-20 15:25:40;0000011356;FOTORRETIN GOTAS 5 ML (MEGALABS);105.30
202104;2021-04-16 17:53:57;0000011428;TAMIDA 50 MG TAB. (EUROFARMA);47.74
202104;2021-04-15 13:23:09;0000009632;ENALAPRIL 10 MG PORT.;1.72
202104;2021-04-15 13:20:20;0000011404;LANATOSIDO C 0.4 MG/2ML AMP (FRESENIUS - KABI);6.50
202104;2021-04-15 13:16:56;0000011393;REDOMAX (Vit C + Zinc) TB. EFER.TUBO x 10 (SHERFARMA);9.04
202104;2021-04-15 13:03:57;0000011394;OMEPRAZOL 20 MG. (GENFAR);1.80
202104;2021-04-14 17:49:21;0000011313;LORATADINA 10MG TAB (GENFAR);1.99
202104;2021-04-10 09:06:34;0000011384;PROPOFOL 1% x 20 ML AMP (PHARMAGEN);86.16
202104;2021-04-10 07:01:47;0000008343;TELMIPRESS 80MG;5.81
202104;2021-04-10 06:55:58;0000011373;LEVONELLE 750MG TAB (IQ FARMA);32.03
202104;2021-04-10 06:51:03;0000011383;VITAMINA C + ZINC TAB.EFER.TUBO X20 (FOR LIFE);27.46
202104;2021-04-10 06:47:40;0000008343;TELMIPRESS 80MG;10.88
202104;2021-04-09 17:23:37;0000011372;BLEU PATENTE V / AMP (LAB;516.54
202104;2021-04-09 10:49:12;0000011382;HIDROCLORTIAZIDA 3MG CAP (PREPARADO MAGISTRAL);0.58
202104;2021-04-06 11:41:10;0000011366;ENSURE SUSP ORAL FCO 220 ML (ABBOT);10.71
202103;2021-03-30 11:38:08;0000011335;ESOMEPRAZOL 40 MG TAB (BONAPHARM);16.02
202103;2021-03-29 17:50:17;0000011359;MEROPENEM 1 GR VIAL (RONEM -OQ PHARMA);582.72
202103;2021-03-26 10:15:08;0000011342;PARACETAMOL 500 MG/50 ML FCO. VIDRIO SOL (FRESENIUS);128.15
202103;2021-03-25 14:31:41;0000011337;VENTILAIR 10 MG TAB (KEYFARM);169.00
202103;2021-03-19 17:41:34;0000007750;VEDIPAL 450/50MG;5.41
202103;2021-03-18 17:29:53;0000007977;LAGRICEL OFTENO;143.91
202103;2021-03-18 15:35:59;0000011307;I-PATRIMUL  INHALADOR   (MEGALABS);175.50
202103;2021-03-18 14:43:10;0000011306;MOXILIPH 400 MG TAB. ( LIPHARMA);43.76
202103;2021-03-18 14:22:34;0000007649;ACEPOT AMP (TEVA - SANITAS);60.57
202103;2021-03-18 12:56:13;0000007723;BROMURO DE VECURONIO 4 MG AMP (PHARMAGEN);9.32
202103;2021-03-18 11:55:35;0000006755;SOLUMEDROL 125 MG AMP;108.76
202103;2021-03-18 11:55:12;0000006759;SOLUMEDROL 40 MG AMP;50.53
202103;2021-03-18 11:50:11;0000011305;INSOM 10 MG TB ( GADOR );3.11
202103;2021-03-17 11:56:19;0000011247;FRESUBIN ORIGINAL 500 LT.;55.08
202103;2021-03-16 10:42:07;0000011303;BETACORT DEPOT 5 mg + 2 mg  AMP (MEDIFARMA);53.90
202103;2021-03-15 11:43:18;0000008992;ESPAST 10 MG;2.97
202103;2021-03-15 10:41:16;0000011206;MEDIZOL FORTE  50 MG/10 ML IV (MEDIFARMA);112.71
202103;2021-03-15 10:38:17;0000011236;ORFENADRINA 60MG/2ML AMP (DANY);3.84
202103;2021-03-10 11:37:11;0000011236;ORFENADRINA 60MG/2ML AMP (DANY);3.84
202103;2021-03-01 14:23:12;0000007814;KRITANTEK OFTENO X 5 MLAN;226.00
202103;2021-03-01 14:14:28;0000007620;FREEGEN X 15ML GOTAS;128.23
202103;2021-03-01 14:04:22;0000011207;DUOTRAV FCO. SOL x 2.5 ML (ALCON);217.46
202103;2021-03-01 11:09:10;0000011218;EPOETINA 2000 UI/ML (MEGALABS);266.00
202102;2021-02-27 18:50:54;0000010475;ACTEMRA 200 MG/10 ML VIAL;1841.88
202102;2021-02-19 16:39:31;0000011190;ABRIMED JBE. x 120 ML (PORTUGAL);83.16
202102;2021-02-19 16:34:37;0000011196;OLAPREXAL  10 MG TAB. (IQ FARMA);37.38
202102;2021-02-18 13:43:58;0000011193;BICARBONATO DE SODIO 1G (PREPARADO MAGISTRAL);3.39
202102;2021-02-18 12:47:05;0000011192;GESTAFER CAP BLANDAS ( UNIMED );3.07
202102;2021-02-12 11:56:59;0000011174;COMPLEJO B CAP.(SHERFARMA);0.73
202102;2021-02-03 12:26:35;0000011155;CLONAZEPAM 2 MG TAB. (MEDROCK);0.76
202101;2021-01-30 10:39:11;0000011156;RANITIDINA 50 MG/2 ML IM/IV AMP (ULCETON -JIANGSU);1.70
202101;2021-01-30 10:28:06;0000011148;COLCHICINA 0.5 MG TAB (FARMINDUSTRIA);2.56
202101;2021-01-30 10:24:51;0000011154;ACIDO ACETIL SALICILICO 100 MG TB.(CSPC -OUYI);0.26
202101;2021-01-28 15:24:13;0000011120;PARACETAMOL 10MG/ML X 60ML (PREPARADO MAGISTRAL);55.94
202101;2021-01-28 15:23:54;0000011119;ESPIRONOLACTONA 3MG/ML X 60ML JRB (PREPARADO MAGISTRAL);84.74
202101;2021-01-28 15:22:23;0000011118;FUROSEMIDA 3 MG/ML X 60 ML (PREPARADO MAGISTRAL);76.28
202101;2021-01-20 09:59:11;0000011114;FENTANILO 0.05 MG/10 ML (PHARMAGEN);54.10
202101;2021-01-19 18:05:14;0000011023;PACLITAXEL 30 MG INY ( GP PHARMA );450.00
202101;2021-01-19 18:05:07;0000011022;PACLITAXEL 100 MG INY ( GP PHARMA );1132.80
202101;2021-01-18 17:27:29;0000006664;DORIXINA RELAX;5.12
202101;2021-01-18 13:00:14;0000006949;TRANSAMIN 10 ML;54.96
202101;2021-01-18 12:53:22;0000006949;TRANSAMIN 10 ML;54.96
202101;2021-01-18 12:34:06;0000009573;ACNECLIN 100 AP;15.29
202101;2021-01-18 11:19:10;0000009343;DIOSMIN H 500 MG;4.48
202101;2021-01-18 10:54:06;0000010032;HIDROCLOROTIAZIDA 25 MG TAB (MEDROCK);0.37
202101;2021-01-18 10:36:25;0000007301;CEFAZOLINA 1GR VIAL (DANY);6.20
202101;2021-01-13 11:03:14;0000008036;PROPOFOL 1% x 20 ML AMP (SPIVA);67.62
202101;2021-01-12 14:17:55;0000006816;FAKTU POMADA 20 GR;81.15
202101;2021-01-12 14:13:10;0000011087;FAKTU GEL 30 GR;50.28
202101;2021-01-11 17:48:01;0000008644;PROSTASIL PLUS 0.5MG;10.39
202101;2021-01-11 17:45:14;0000007720;PROSTASIL 0.5MG;7.69
202101;2021-01-11 17:41:14;0000007271;D'HIPOGLOS UNGUENTO 20 G;46.31
202101;2021-01-08 18:09:58;0000011080;EFER - C  SOBRE (MEDIFARMA);2.50
202101;2021-01-08 18:08:07;0000011072;AMLODIPINO 5 MG TAB. (GENFAR);2.45
202101;2021-01-07 17:13:28;0000010308;HALOPERIDOL 2 MG/20 ML GOTAS ORALES (IQ FARMA);18.74
202012;2020-12-30 10:46:32;0000006325;NEPRO ORAL SUSP. LATA x 237 ML;30.00
202012;2020-12-30 10:18:21;0000011047;CADOTRIL 100 MG CAP. (MEDIFARMA);9.48
202012;2020-12-30 10:17:15;0000011046;ZOMIPRERIN - PD 50 MG AMP (IMMACULE);237.80
202012;2020-12-28 14:55:49;0000011044;ELIQUIS 2.5 MG TAB (PFIZER);9.10
202012;2020-12-28 10:29:24;0000011042;CYMEVENE 500 MG INY. X 10 ML (ROCHE);396.88
202012;2020-12-23 16:22:17;0000011023;PACLITAXEL 30 MG INY ( GP PHARMA );369.00
202012;2020-12-23 16:22:06;0000011022;PACLITAXEL 100 MG INY ( GP PHARMA );928.89
202012;2020-12-23 11:45:23;0000011024;MEROPENEM 1 GR VIAL (FRESENIUS - KABI);754.70
202012;2020-12-23 11:36:40;0000011024;MEROPENEM 1 GR VIAL (FRESENIUS - KABI);754.70
202012;2020-12-23 09:36:21;0000010403;MIDAZOLAM 50 MG/10 ML IV (LAB. MEFAR);82.00
